"salario","ingles","genero","ciudad","edad","experiencia","estudio","anos_prom_emps","test_intel_emocional","test_program","amigos_en_plat","num_publ_plat","num_reacc_plat","tipo_de_cargo"
4688.33508496162,"C2","M","Guatemala City",31.436586705735,4.92923828177638,"PhD",10.7835355615636,39.1353675250351,89.4699067017063,174,1591,2512,"Junior"
7113.48282364102,"A1","F","Bogota",25.1770839965902,5.21726399193788,"PhD",7.28954984764186,51.4547775409587,37.4992543202825,169,1427,612,"Junior"
7630.47689396318,"A1","F","Caracas",40.4714269095566,8.25912624982979,"PhD",12.6804770965589,51.3187269433477,96.6229368699715,587,315,1655,"Senior"
7870.87669505966,"B1","M","Montevideo",34.4799210780766,7.26009890297038,"Master",10.4449321206776,52.9129174988405,70.821357681416,130,570,1843,"Senior"
8423.30413847511,"C1","F","Quito",53.5237519242801,11.2569080990746,"Pregrado",9.30471536699102,54.4172617137485,86.8867793050595,708,752,405,"Senior"
5705.1726358753,"A2","F","San Jose",32.5228630364873,5.90267976131243,"Master",9.44754642117047,45.1848572321199,48.9516536868177,977,1876,2095,"Junior"
5339.25103546893,"C1","F","Lima",28.5316596364137,4.71263333618402,"Especialización",11.3290963337889,42.0504112712103,93.3036970323883,699,660,2634,"Junior"
9298.98140992914,"A1","M","Montevideo",44.8575350651518,9.99829206910525,"Bachillerato",8.84537765818513,58.2142804485992,77.8939107456245,960,459,2852,"Senior"
8448.02987998268,"A2","F","Buenos Aires",41.1740942320321,8.98588014901274,"Master",7.56924110243475,56.0084904208506,34.9339277809486,900,24,2204,"Senior"
4550.01534634478,"C1","F","Mexico City",56.9261505429167,9.87606357125465,"PhD",14.0012511208149,37.9266677013704,71.7859169235453,995,987,15,"Senior"
7204.66678153874,"C2","F","Buenos Aires",56.1621093607973,11.1372744213102,"Especialización",9.19606319277817,49.2388203932057,92.9212528560311,242,1582,2316,"Senior"
5594.29268901679,"B2","M","Guatemala City",51.6897544937674,9.44200307599698,"Bachillerato",11.5870944797449,42.832417417948,76.6671328200027,782,1303,1039,"Senior"
3475.1622417706,"A1","F","Lima",26.080685608089,3.14538605107583,"Master",10.5629233896893,33.4339914356643,70.5255445395596,700,327,1238,"Senior"
7239.15589464011,"C2","F","Quito",53.6113866916858,10.8723974695253,"Master",9.01879964804911,51.2009610495051,76.9692158559337,439,1980,19,"Junior"
6437.66691272465,"B2","F","Bogota",55.609519025078,11.042692095757,"PhD",13.143435040568,49.3663063259313,20.202043922618,689,182,1015,"Junior"
6705.55487711972,"B1","F","Buenos Aires",58.9823272530921,11.6990961831053,"Pregrado",11.9392312226809,49.2210458598954,13.6948840692639,153,1463,980,"Senior"
7214.42836187722,"B1","F","Mexico City",28.0313068276737,5.82241390733597,"Master",10.4331976448727,51.7292203344099,43.5808546817861,27,476,1388,"Junior"
8523.14899219291,"A2","F","Bogota",57.079644672107,12.298394098818,"Pregrado",10.8635063176124,57.0597213151727,55.1493519358337,140,1917,2478,"Junior"
7775.45198752714,"C2","F","Bogota",48.1258758748882,9.83077267946102,"Master",11.7157718662885,51.6447800358671,95.5345770646818,694,598,1975,"Senior"
6184.12961593452,"A2","M","San Jose",49.0993216386996,9.2034284848664,"PhD",4.60028382780718,45.0685132570118,95.361072611995,313,470,1106,"Senior"
5827.80597363552,"C1","M","Mexico City",41.9875282465946,7.66270639739764,"Pregrado",11.7114205745977,44.1216059846298,68.0156487412751,352,1227,2366,"Senior"
6529.15693855051,"C2","F","Guatemala City",35.7924776358996,7.02669273413873,"Pregrado",8.85284016884496,48.9455776556706,38.3897082135081,900,86,1151,"Junior"
7460.81521985105,"B2","M","Lima",35.1933455674443,7.34868610006782,"Master",8.20143507042178,52.4801358926316,57.912955370266,480,123,2833,"Junior"
5230.16733614303,"B2","M","Guatemala City",26.3671354819089,4.23374674367974,"Especialización",10.8079173104143,41.6825571783837,70.7189045054838,749,1627,2318,"Senior"
6698.93477258896,"B2","M","Guatemala City",34.9089399455115,6.79747912025992,"PhD",11.660006968565,48.5255290492609,87.1477254270576,638,268,923,"Junior"
8765.54047843991,"A2","M","Montevideo",45.3292125507724,10.0331097703224,"Pregrado",11.190407481625,57.7381380813433,60.130934480112,814,108,730,"Junior"
6379.05275721915,"B1","F","Buenos Aires",53.641396466177,10.6199992020009,"Bachillerato",14.2618008669801,49.1337592701241,18.4953838097863,535,589,473,"Junior"
50000,"A2","M","Quito",34.6753538793419,6.23665010827398,"Bachillerato",13.397927498086,44.4126346592449,74.0116416034289,429,184,2666,"Senior"
6495.93997901212,"A1","M","Santiago",37.673417676473,7.25873836686907,"Master",9.80827105684657,47.7924386525957,85.1699453848414,496,1033,1625,"Junior"
9024.71319482492,"A1","F","Bogota",33.5329637196846,7.82124128929891,"Especialización",9.48863824725349,58.9171883628958,45.3519491455518,65,1460,2720,"Junior"
7811.18807384273,"C1","F","Caracas",24.8612070314121,5.52228536749655,"PhD",8.15546662122557,54.4003516897131,27.5254340097308,613,1708,2996,"Junior"
9181.28073198704,"A1","F","Mexico City",42.5104446881451,9.73876473771062,"Especialización",8.38223972568832,59.8934064006528,33.2556127710268,630,958,1670,"Junior"
6857.64563611623,"A1","F","Buenos Aires",34.8326604950707,7.10562995617592,"PhD",8.37102992251047,51.1127828572942,13.3431693539023,161,601,1009,"Junior"
7922.79747690578,"B1","M","Guatemala City",49.9178518061526,10.3938454577209,"PhD",9.94793997493178,53.2822007719234,57.5815118057653,418,1604,2009,"Senior"
5849.11568205989,"C2","M","Lima",52.8003174646292,10.0016065805777,"Master",9.67987445156511,45.5323447012149,63.1686069117859,286,1246,2623,"Junior"
8303.02190671279,"C1","M","Quito",26.2598959284369,5.85734985461771,"Especialización",8.5227096031099,54.8429653514427,62.4081898014992,384,1849,2934,"Senior"
6391.17022586732,"B2","F","Guatemala City",56.0284913654905,10.6993647309089,"Master",9.30957543604243,45.9493316624861,90.7339920802042,788,1744,1218,"Senior"
4311.38784086293,"B1","F","Caracas",30.7297289182898,4.72538027896221,"Pregrado",9.17352124137963,38.635475962434,48.3835787069984,986,1640,2206,"Junior"
7258.90731246696,"C1","M","Guatemala City",56.9706608015113,11.5221251259864,"PhD",10.5667707504684,51.023943725473,31.3824214041233,511,11,955,"Senior"
10914.1907843673,"B1","F","Santiago",53.4387022219598,12.6335916621234,"Master",11.3170311631534,65.5668097418515,56.1286849738099,809,1300,1375,"Junior"
8424.28599349398,"C1","M","Caracas",24.8701684686821,5.77494803330948,"Pregrado",6.72825100597428,56.4073147165845,15.9857645514421,963,822,724,"Senior"
9520.04233535297,"C2","M","Lima",24.0316138379276,5.97157615753178,"Especialización",10.8868811181138,59.3220271195701,69.3633474805392,413,1421,2080,"Senior"
7675.72647924936,"A2","M","Buenos Aires",29.4176763806026,6.24239099921368,"Pregrado",10.1580350263353,52.8708457847452,76.1156380409375,886,1583,1255,"Junior"
5737.17900600926,"A1","F","San Jose",26.7006419061217,4.73157120290813,"Bachillerato",9.4775100705336,45.1315425734702,29.6938189910725,33,1117,2072,"Senior"
6276.87700251144,"B1","F","Caracas",44.4141391802114,8.68058698093199,"Master",11.3163748512206,48.3820731591177,27.0834867237136,688,856,2850,"Junior"
6713.197621486,"A2","F","Buenos Aires",26.7333836408798,5.07342862136403,"Master",8.21538081397091,47.8140151455046,88.5510721453466,390,1913,162,"Senior"
6096.3739532778,"A1","M","Guatemala City",48.4237588485703,9.21605198993197,"Especialización",11.215693761989,46.2504017617433,36.2680177041329,286,1548,1860,"Senior"
50000,"A2","M","Caracas",54.5852329498157,11.6212138738929,"Especialización",11.5117457344084,55.6333382714377,98.7511150143109,840,1044,2242,"Junior"
5057.785475596,"A1","M","Mexico City",55.0336817160714,9.80937284084888,"PhD",9.13416709258976,40.4210919810767,75.6231263792142,578,853,2064,"Senior"
9053.50894011247,"B2","F","Guatemala City",42.7230008095503,9.41096629402283,"Pregrado",6.92149502074478,56.9309290569022,93.7170728202909,647,1581,2625,"Senior"
9000.92218985838,"B1","F","Guatemala City",58.8648292641155,12.637118339049,"Especialización",7.33318610232332,56.9132198898071,77.658391231671,366,1609,2400,"Senior"
4801.54095061864,"C1","M","Quito",29.1319337973837,4.62776440040799,"PhD",11.2032603164942,40.41102112745,39.228764611762,609,351,2649,"Senior"
8292.93351301622,"B1","M","Santiago",46.193601167528,9.87821223140613,"PhD",12.1088964870524,55.1159359832043,43.7866438366473,919,1131,2943,"Senior"
11846.4588891906,"A2","M","Montevideo",53.0673838567454,13.0437034236936,"PhD",7.50360454702718,69.4418132187561,13.0744208744727,853,1034,1650,"Junior"
6267.35070115574,"C1","M","Bogota",34.3789743280504,6.31857938366847,"Bachillerato",9.35228761141096,45.5422761444671,90.5344336340204,993,724,2345,"Senior"
8530.56023845183,"C2","M","Montevideo",46.2233861824498,10.089581477898,"Bachillerato",10.2224042363935,56.7592339312646,56.9450148683973,436,51,1743,"Junior"
5309.15907144442,"C2","F","Buenos Aires",58.8577222868335,10.9893426117473,"PhD",11.6496378186398,43.7423852350448,41.0322419926524,876,1078,240,"Junior"
9258.9151306126,"C1","F","Mexico City",39.5373281438369,9.01817704697019,"PhD",11.132992629165,58.8856913456224,82.957990411669,368,1113,1412,"Junior"
7461.77135427935,"C1","F","Montevideo",54.2953633177094,11.1088973834684,"PhD",9.19830449961448,51.9985977594125,81.2641664082184,72,659,461,"Junior"
10690.7185639935,"B1","M","Montevideo",33.9934241047595,8.45060021257506,"Especialización",8.49412907232773,63.2153231329853,80.3572248085402,403,141,1673,"Senior"
4261.85125080779,"C2","M","Mexico City",54.2299980178941,9.38702887504191,"Master",10.4068135901539,38.3282341717047,57.8834913251922,502,1837,177,"Junior"
6762.58371711771,"C1","F","Bogota",27.1647009868175,5.38164231123814,"Especialización",13.4905344303457,49.5896169109971,19.8456373531371,770,897,2212,"Senior"
6020.27133453877,"A1","M","Bogota",56.4553041160107,10.7641356470765,"Especialización",10.7234650521678,45.7845985909952,89.9505558540113,235,1785,17,"Junior"
6287.97902069287,"B2","M","Bogota",35.8528207601048,6.97329928294466,"PhD",13.370068565893,48.4218810473896,21.9540094374679,397,813,271,"Junior"
5817.43345623479,"A1","M","Bogota",52.4831204882357,9.86704535496114,"Pregrado",11.4586156681038,44.963370058512,84.6797137684189,420,1369,2706,"Junior"
5608.43354210234,"B2","M","Bogota",51.1692295279354,9.40000232505208,"Bachillerato",14.052106713743,43.32925135572,59.7877969662659,778,1670,2923,"Senior"
7955.73759952009,"A2","M","Bogota",49.4211108700838,10.4629445486332,"Especialización",9.44264128492875,54.6297789969316,60.1543762744404,531,709,939,"Junior"
5223.90789609732,"B1","M","Buenos Aires",39.0378872570582,6.71999673733471,"Especialización",10.0623832712128,41.2993542873846,76.0932288342156,114,524,1930,"Senior"
10101.3172649191,"B1","F","Quito",39.2504879294429,9.33412851744486,"Bachillerato",10.6757240588351,61.8722474524503,44.9610921787098,485,579,1964,"Senior"
5075.03426604153,"C1","F","Mexico City",26.0497573679313,4.02374488827251,"Especialización",9.14352012667217,40.51034731749,82.7784849354066,106,510,1841,"Senior"
7441.98822978755,"C1","M","Mexico City",24.7645649800543,5.05399214740614,"PhD",11.7201549175572,50.8086332111622,86.6894184262492,896,384,2645,"Senior"
8364.05420347244,"C2","M","Buenos Aires",55.4597630791832,11.6249419026631,"Bachillerato",11.0088320930982,54.2639142946118,81.3575810007751,553,53,2347,"Senior"
8159.77033735374,"B1","F","Lima",30.2784932099748,6.64243398108759,"Bachillerato",11.7776544999615,54.693882712741,47.5284958374687,927,540,920,"Senior"
6290.90489179569,"B2","M","Montevideo",26.1205036877654,4.92235407368671,"Master",13.6784440532177,47.586026689069,24.9875471601263,778,1466,171,"Senior"
7417.41729409549,"C1","M","Caracas",53.3816582742147,10.7558336501713,"Master",11.5367235024628,50.6360159626272,75.2356769703329,644,806,1344,"Senior"
8494.23886002274,"A2","M","Caracas",46.0038099691737,10.1620261456444,"Especialización",11.6442412355829,57.6901132144774,18.5192232625559,345,1724,1284,"Junior"
4281.27493095542,"C2","M","Quito",50.9484359817579,8.73322127927516,"Master",9.99415160209226,38.3482726633886,15.1186646311544,777,1295,1914,"Senior"
5190.76973764322,"C1","M","Caracas",38.1679014498368,6.85184057843528,"Pregrado",11.5403449308938,43.7460823077433,11.9874329981394,285,824,2237,"Junior"
7543.08473944893,"A1","F","Lima",31.4350719805807,6.60741671043275,"Pregrado",10.7673610216356,52.5632185145329,68.7058885139413,244,1963,1772,"Junior"
6115.11418731892,"A1","F","Santiago",36.6349694828968,6.88221191824238,"Master",11.9097427181807,46.4417441733041,72.3877253755927,7,1862,1394,"Junior"
9438.55154266752,"C2","F","Guatemala City",54.938945960952,12.3577931861614,"PhD",8.26877188811434,60.960031951768,26.6589299379848,388,1553,666,"Junior"
8623.00528615425,"C2","M","Bogota",45.6850220249034,9.81025826833553,"PhD",12.3569279592535,55.3860309068387,81.6576702333987,648,685,1366,"Senior"
7393.25501466561,"A2","F","Montevideo",49.8400954585522,10.0401858441252,"Bachillerato",13.5006515850274,50.577334019318,81.1719276290387,813,520,2305,"Senior"
4217.21591700966,"B2","F","Montevideo",52.9779179601464,9.08782627449261,"Master",9.42401527972488,37.9379414597066,66.8357441364788,187,320,782,"Junior"
7171.27127709137,"C2","M","Caracas",35.6243148338981,7.15096319210586,"Pregrado",8.76863798075212,50.2088018026099,95.9799528843723,982,1743,2125,"Junior"
5988.16463688264,"A2","F","Lima",57.9530755812302,11.2741992480491,"PhD",11.1641641989278,47.4686730544241,23.0294401152059,658,1183,2338,"Junior"
6637.78750489566,"B2","F","Buenos Aires",35.9392135518137,7.08549619684215,"Pregrado",9.27323879586353,49.1812278918352,15.4947981564328,825,176,1166,"Senior"
5239.00438645099,"C2","F","Lima",54.1117587566841,9.64079252428114,"PhD",11.8993882802453,40.5475261835545,94.7373733529821,924,1509,933,"Senior"
8278.65570670253,"A1","F","Lima",56.7729097357951,11.8532399909889,"PhD",8.79614628067274,53.9892643506394,86.2067384645343,600,316,341,"Senior"
4856.0424785332,"A2","F","Mexico City",47.0623406230006,8.3735116842931,"Especialización",10.2191680820556,41.6883484775437,42.0072963624261,313,140,1445,"Junior"
6554.64704096964,"A2","M","Montevideo",29.4587639635429,5.66553081126617,"Bachillerato",10.5815836785777,48.1902241484607,46.115064767655,780,245,2213,"Senior"
7818.97774181129,"A2","F","Montevideo",37.4134803048801,7.86412189042737,"Master",10.9900939001546,53.0514066356108,96.6144938208163,758,107,1558,"Junior"
5225.74813746314,"B2","M","Montevideo",32.0250271828845,5.62148964756386,"PhD",10.6780420824156,43.7318736878956,18.7645706208423,871,985,2771,"Junior"
8345.58454501624,"B1","F","San Jose",42.139326015953,9.01085660887066,"PhD",8.21241470033713,54.6639312454405,73.8388844393194,442,1039,53,"Senior"
4590.97654362083,"C2","F","Quito",27.8900283619296,4.26149527073422,"Pregrado",9.83063751448319,39.4679167867865,59.8360865982249,843,71,2750,"Junior"
2422.94189286835,"B1","F","Bogota",26.1790356154088,2.42603244412122,"Bachillerato",6.27362591962784,27.5218025683157,89.4734054128639,646,1371,1743,"Senior"
8150.95831411007,"A2","M","San Jose",57.3103046100587,11.9270289127976,"Bachillerato",11.8750879658775,53.7197439262868,75.9684077324346,384,1847,2428,"Senior"
8603.90223853923,"A2","F","Montevideo",24.1901124755386,5.67856232206873,"PhD",9.86545592158176,56.724318615688,66.6574767092243,128,24,1306,"Junior"
6184.03081652222,"C1","F","San Jose",27.2428246620111,5.16271950881084,"Especialización",12.465296472537,47.7132366112689,23.9950686786324,543,1537,950,"Junior"
7826.25264922962,"C2","F","Santiago",39.6144152407069,8.42700930273298,"Pregrado",8.4164222768701,54.0330100367329,52.6802904438227,664,93,1232,"Junior"
4918.35412331417,"B1","M","Caracas",32.9158181101084,5.427247096938,"Bachillerato",11.5042957327895,40.7526677993306,49.1668676631525,64,1727,900,"Senior"
6673.5895293177,"A1","M","Santiago",53.5011676254217,10.5730849182587,"Especialización",12.9133954593762,48.9828111453947,24.0074234781787,905,1244,369,"Senior"
3845.5043671699,"B1","M","San Jose",45.2894563551527,7.11637289498991,"Pregrado",12.8457137659745,34.4678529916751,84.9823538446799,194,974,842,"Senior"
9097.38070783969,"C1","F","Montevideo",52.1363545206841,11.6084517955753,"PhD",12.2176746141014,59.4494471315082,35.9421995072626,964,1627,834,"Junior"
11086.0307792448,"A1","F","Quito",35.6826656402554,8.99644398959425,"Pregrado",11.1659513102806,64.8792868923453,67.2297947551124,97,1709,1027,"Senior"
8997.53888906404,"B1","M","San Jose",31.9322989517823,7.46047205063845,"Especialización",10.9252201674207,58.5920980822559,53.3092273236252,122,706,65,"Junior"
7131.63637382004,"C1","F","Mexico City",55.0854423430283,10.9897415021919,"PhD",11.1511073129211,49.7812242686901,60.9463170729578,454,1261,2285,"Senior"
7141.92729052522,"C1","M","Buenos Aires",51.8926799923647,10.345205656197,"Master",10.6795524567641,49.7333572617926,64.9950978555717,705,1771,1347,"Senior"
4216.46825439467,"C1","F","Quito",54.1123413501773,9.30640064688436,"Especialización",7.91611437946188,37.8714590147912,19.5445194514468,382,1691,1808,"Senior"
8397.00730466095,"A1","F","San Jose",30.634011240676,6.91718759202344,"PhD",12.5673121778791,56.3230827511058,53.8074899977073,309,543,324,"Junior"
6512.34928258395,"B1","M","Caracas",46.3545750940684,9.06018083812191,"Master",8.92004364314966,48.3141265544658,24.6122137294151,705,495,105,"Senior"
5656.50843652399,"C1","F","Montevideo",31.9912613297347,5.74150934058587,"Especialización",8.81475601588625,44.7460565971114,48.6435240088031,701,870,562,"Junior"
4396.86923091174,"B2","M","Buenos Aires",53.2415802075993,9.23629024886156,"Pregrado",9.63591491062268,38.7037936587335,70.3427956649102,742,529,104,"Junior"
6610.33805756642,"C2","F","Bogota",48.9073466274422,9.48170682884216,"Bachillerato",11.9039738067475,47.6019000268298,61.5512316906825,432,1823,2817,"Senior"
5444.77241908505,"C2","M","Buenos Aires",47.8198814773932,8.71491516046193,"Master",12.057148307035,43.2075109198663,34.0188234020025,209,1382,1478,"Senior"
6242.34158919882,"B1","F","Buenos Aires",44.7158646045718,8.54614240058653,"PhD",12.6030526564653,46.8237558373773,37.0008910004981,405,938,2409,"Senior"
4359.55762751921,"A1","M","Bogota",51.2602422733326,9.03444846690291,"Pregrado",7.87434189535217,40.2592000978912,10.9623395465314,286,278,1683,"Junior"
10297.0502207439,"C1","F","Montevideo",29.9459882497322,7.67678713289214,"Pregrado",11.3002448050604,63.5007158635656,36.640079615172,754,1023,338,"Junior"
6988.30728309076,"C2","F","Santiago",24.869214652339,4.95784040325983,"Master",9.12188537889556,49.8719797823362,73.3425248344429,557,1946,41,"Junior"
8727.33177474462,"B1","F","Quito",49.1374925300479,10.902443583282,"Master",7.79555997155919,58.5995606181791,16.546341793146,773,372,1303,"Junior"
2829.98478720744,"A2","F","Bogota",39.8960239868611,5.37750512711457,"Pregrado",8.22932815899826,29.1864026379388,97.7179230097681,515,1188,629,"Senior"
6377.523521755,"C1","F","Quito",26.9714423825499,4.94109064651514,"PhD",11.4166781009618,46.3744173600413,82.1169401472434,612,1056,2421,"Senior"
5750.99590479933,"A2","M","Quito",56.1977212070487,10.5640619498177,"Especialización",8.60516210874327,44.5961416672634,90.1902370457537,662,1511,1538,"Junior"
4644.79731006953,"A1","F","San Jose",42.2847014034633,7.23401410132674,"Pregrado",4.72938043745267,40.2165905650727,56.6844790615141,680,523,1621,"Junior"
9986.00324862683,"C2","M","Guatemala City",32.5510667483322,8.05682250389054,"Pregrado",14.3103270927705,62.3728732337928,40.906640891917,129,1237,2785,"Junior"
4505.30257244756,"B1","M","Santiago",37.8855897239409,6.1618360250187,"Especialización",10.1105476239665,38.6777446418441,52.0009844657034,649,77,238,"Senior"
7499.32727237034,"B1","M","Montevideo",42.9591034559999,8.910210951608,"PhD",11.7656769286999,52.5471220832642,19.777691969648,254,1918,76,"Senior"
8393.57674712322,"C2","F","Buenos Aires",40.3386493443977,8.91416615445923,"PhD",9.1497094732612,56.7714902846375,30.6434252532199,612,336,1678,"Junior"
7142.0788550722,"B1","M","Lima",28.1160880587995,5.80140780017793,"Especialización",8.4525906878873,51.4255215073442,43.7386829010211,712,621,323,"Junior"
5484.76814303873,"C2","M","Lima",54.6005184096284,10.0448482044302,"Pregrado",8.11650489316438,42.9979561800359,46.1939217965119,539,814,797,"Senior"
8816.12411862653,"C1","M","San Jose",41.4913563847076,9.23943708366569,"Pregrado",9.80364486910706,57.5293264537933,69.9343763897195,749,902,429,"Junior"
6973.44281797662,"C2","F","Caracas",46.2621251863893,9.4230131191187,"PhD",9.36857732208917,51.3647046547267,22.4709751969203,821,1132,467,"Junior"
5137.23792504602,"C2","F","Caracas",37.7589537072927,6.48829283507649,"Pregrado",8.79084301305106,41.4920167489437,51.7956759920344,441,1109,1713,"Senior"
4382.06031796961,"B1","F","Lima",38.8954770481214,6.39104636202222,"Bachillerato",8.15597012568539,38.8956076191835,23.2318578381091,762,1715,185,"Senior"
11307.853151286,"A2","F","Lima",37.9895004709251,9.68461752867817,"PhD",7.68240973344513,66.6937394759452,59.7545060375705,931,856,1893,"Junior"
5514.14852696085,"A2","F","Guatemala City",28.8504017258529,5.09157719975214,"Master",7.41946912972195,44.5719748366525,12.4745696177706,787,1033,2211,"Senior"
4027.25136846294,"C1","M","San Jose",54.3354871016927,9.0115257664205,"Bachillerato",12.5474165012832,35.1554267686557,82.4483475647867,956,1062,1129,"Senior"
8072.08183270684,"B1","F","Caracas",32.9700161654036,7.12726259583438,"PhD",9.24336949696807,54.2660749020292,85.318828059826,867,901,2119,"Junior"
7210.45211682809,"A1","M","Bogota",56.8833311272319,11.6868964815073,"Pregrado",7.95564359883769,52.4818420484872,28.1282055843621,235,656,170,"Junior"
4493.45348388198,"B2","M","Caracas",29.5184178310446,4.54984923048633,"Especialización",11.1788062174088,39.1693253142192,59.510783595033,710,1732,1755,"Junior"
3757.1984163859,"B2","M","Buenos Aires",53.9430955934804,8.84566270511413,"Especialización",11.8816812070342,34.4563486913444,65.1657037832774,803,1621,800,"Senior"
6404.22091886429,"C1","M","Caracas",54.0452040263917,10.6927382881197,"Bachillerato",5.73004780791385,49.0695798627312,21.8840478919446,442,1984,548,"Junior"
9506.650775036,"A1","F","Bogota",43.232907370897,9.78597776588883,"Master",9.8920264334189,59.1151703336754,72.756900684908,844,869,870,"Senior"
8321.24430160624,"C1","M","Lima",35.4604598435108,7.7282160038843,"Pregrado",10.1198813338691,55.0889922814572,88.9970271545462,142,935,1815,"Junior"
6416.9813547224,"C2","M","Montevideo",35.2061371584423,6.54829000752648,"Especialización",11.6384728272842,46.0565006067042,95.5356112238951,523,962,1265,"Senior"
5657.17021386584,"B1","F","San Jose",37.4291813836899,6.6516480451536,"Especialización",10.6800894222262,43.326494147325,76.0492420732044,316,1762,1912,"Senior"
7102.87154163912,"A1","F","Lima",29.0914805463981,6.08936286603016,"Especialización",11.2369197969403,52.1685340540044,10.1541955233552,554,1033,2844,"Junior"
7302.63332354462,"C1","F","Bogota",44.2579316624906,9.00893967971428,"Bachillerato",12.2241093170165,51.2588267777293,79.3964907946065,196,1375,1582,"Junior"
7923.61625972338,"A2","F","Bogota",55.9826555461623,11.8262428559252,"Master",8.58381774161777,55.0376939735418,40.9781114314683,968,358,755,"Junior"
6084.4263775283,"B1","M","Buenos Aires",32.5603871440981,6.11627947853072,"Pregrado",10.4379805025586,46.8336163976888,46.9620946398936,386,942,2232,"Junior"
8691.88258406392,"C2","M","San Jose",56.5207968510222,12.2035134234075,"Especialización",9.41509816603377,57.1948324256248,10.2819824987091,813,1374,1596,"Senior"
5278.64043619123,"A2","F","Bogota",25.1371402500663,4.19661652267701,"Bachillerato",9.46994707572191,43.35350778131,40.2574895229191,303,60,418,"Junior"
6144.06542146911,"C2","M","Bogota",46.0499808702152,8.87945147392308,"Pregrado",8.97856611316623,47.3556423990403,39.1946855955757,528,709,728,"Junior"
50000,"C1","F","Mexico City",25.145594130503,5.76993334982651,"Bachillerato",12.1932631768585,55.9265161898072,51.4850623370148,425,337,364,"Junior"
9251.21215106439,"B2","M","Lima",40.1095152387861,9.01187465638434,"Especialización",11.5440737511293,57.9197728690169,84.2792249051854,717,1175,331,"Senior"
3529.72248202185,"A2","M","Caracas",44.6650808965787,6.99451147786237,"Pregrado",10.4875668806956,34.491962388373,69.1432792297564,157,581,1956,"Junior"
7035.12630041645,"C2","M","Santiago",26.338955817977,5.37498157061155,"Bachillerato",10.4179014269267,50.8575232561292,42.9955943068489,373,1077,2215,"Junior"
8209.84106716296,"B2","F","Lima",28.7458181832917,6.35794264839297,"Bachillerato",6.31845916990399,54.870232093877,80.9307879023254,271,271,1347,"Junior"
4239.21226361875,"B2","F","Buenos Aires",32.2278059737291,4.99473688125519,"Master",15.5403169189197,38.3934054920749,44.3477316410281,814,1287,449,"Junior"
7972.8585614652,"A1","M","Caracas",45.7426066717599,9.62914693422719,"PhD",8.89375481849937,53.8450047990017,94.9620467051864,641,250,2523,"Junior"
5707.71770705349,"C2","F","Mexico City",34.5568923195824,6.08320419351968,"Master",9.16321060455638,43.3746058368256,79.463474585209,768,1323,2991,"Senior"
8803.4073603014,"B2","F","Mexico City",26.9686539818067,6.41398380852577,"PhD",12.1267891615727,58.1620240973154,37.4816292524338,587,683,68,"Junior"
7791.93048489074,"C2","F","San Jose",31.8990491223522,6.91829185657307,"Especialización",9.63581956837716,54.3078562568211,31.6865422064438,997,1236,1615,"Junior"
8130.92151871822,"A2","M","Buenos Aires",47.3257593517192,10.2342041653394,"Pregrado",7.17165713426286,56.1524183599649,23.9426510222256,346,1660,2391,"Junior"
7276.74044468664,"B1","M","Lima",38.9443383817561,7.90958700563825,"Pregrado",8.5093980485377,50.9657546342963,89.9333998793736,384,1599,1577,"Junior"
8510.90566106091,"B2","M","Lima",57.3974558685441,12.3431396078666,"Especialización",11.0189151240961,56.909187473262,58.6151803634129,845,362,747,"Junior"
10194.8680154885,"B1","F","Lima",55.0988867888227,12.4002918860791,"Pregrado",11.762339892865,61.0441162265163,91.582996561192,382,534,1426,"Senior"
11317.8083196976,"C2","M","Buenos Aires",34.3348195482977,8.83321192511517,"Pregrado",7.53473276962081,65.7299841236451,99.8870390816592,55,1096,884,"Junior"
6834.65941372274,"B2","F","Quito",32.2349986059126,6.41860466643345,"Pregrado",11.3973502970939,49.7728395620075,59.9686531862244,35,674,2902,"Junior"
3031.65064120322,"B2","M","Bogota",28.8637155990582,3.52369202947924,"PhD",10.4158463412619,32.0075912773408,40.069126742892,687,842,2100,"Senior"
6997.50926606645,"B2","M","Mexico City",36.0364181825425,7.2388096411025,"Especialización",10.6829631072454,50.2522080367519,70.1827112259343,850,1323,2242,"Junior"
7391.01893765047,"A1","M","Santiago",47.8632740499452,9.77821601843901,"Especialización",9.68812532460256,51.6444896675998,88.6632809555158,942,1573,51,"Junior"
6978.00915365898,"A1","F","San Jose",24.7106804114301,4.78679073514162,"PhD",9.41153706131679,48.7572372228448,98.0141521035694,502,354,1209,"Senior"
8115.88567276594,"A1","M","Santiago",35.1821987852454,7.60472837782616,"Bachillerato",14.0133523838928,54.5463089662166,46.3568188250065,345,1033,1367,"Senior"
9221.23937726366,"A2","F","Guatemala City",36.389315275941,8.28854101970247,"PhD",8.65652072294874,58.0854237161141,76.093849199824,143,1760,374,"Senior"
5805.75902030115,"B2","F","Guatemala City",32.6396610119846,6.00994977222909,"Bachillerato",7.01123845622222,45.8561405586574,38.4518621419556,653,869,779,"Junior"
6229.0488482157,"A2","F","Bogota",49.7367742317729,9.65325951919846,"PhD",12.2716852362466,47.6472373827511,51.0971724172123,213,837,457,"Junior"
7433.06347708519,"C1","F","Guatemala City",58.209724777611,12.0397871643225,"Especialización",9.64628532124246,53.1827376704027,31.4850477920845,292,563,1257,"Junior"
